"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"6e30c570-2107-4415-a878-88dee57093c3","Bruce","Zimmermann",,"0.0",,"P","Baltimore Orioles","QUESTIONABLE",
"70b59cf3-1b1f-4733-8e17-fff46fce708f","Freddy","Tarnok",,"0.0",,"P","Oakland Athletics","OUT",
"75db3b59-203d-436f-8ac6-bab18ffd688c","Dillon","Tate",,"0.0",,"P","Baltimore Orioles","OUT",
"766e2f14-2bc1-493e-b643-bb9e2227209e","Anthony","Bemboom",,"0.0",,"IF",,,
"7cac8cb0-4d8a-4502-90c9-7c2578e43a03","Shane","McClanahan",,"0.0",,"P","Tampa Bay Rays",,
"856afe18-c4a8-42d6-af47-1bb35842fc24","Trevor","Kelley",,"0.0",,"P","Tampa Bay Rays",,
"8e0240cb-e003-4d58-aaeb-f445400efe66","Garrett","Whitlock",,"0.0",,"P","Boston Red Sox",,
"94d656ba-2773-4eb9-94f1-003c0773193b","Mychal","Givens",,"0.0",,"P","Baltimore Orioles","OUT",
"9c74695e-6bf0-4f77-9e1c-f2080cd9cd2f","Manny","Piña",,"0.0",,"IF","Oakland Athletics","OUT",
"af388630-1f43-4d93-a08c-fd7e4376df52","Andrew","Kittredge",,"0.0",,"P","Tampa Bay Rays","OUT",
"b592786e-6b58-491f-a03d-6b00de7ee575","Tyler","Glasnow",,"0.0",,"P","Tampa Bay Rays","OUT",
"b687634e-b1a3-4021-b8e1-87239e54ce36","Tanner","Houck",,"0.0",,"P","Boston Red Sox",,
"b8b6ff95-65a2-4a5d-8f39-6b3c36b6b6a9","Nick","Vespi",,"0.0",,"P","Baltimore Orioles",,
"b8b8797d-be69-4f78-88b7-62fd5d0d7f14","Paul","Blackburn",,"0.0",,"P","Oakland Athletics","OUT",
"bdae7973-a5bd-46b8-9896-b893263da920","Kyle","Gibson",,"0.0",,"P","Baltimore Orioles",,
"c51818d4-e979-40f8-b427-c4893bdadb28","Masataka","Yoshida",,"0.0",,"OF","Boston Red Sox","OUT",
"c5f14dad-8c86-4484-8975-f3c93ff282e4","Seth","Brown",,"0.0",,"OF","Oakland Athletics","OUT",
"c6ccdcb3-3b18-46c7-8ddc-027c5feff3ff","Yennier","Cano",,"0.0",,"P","Baltimore Orioles",,
"ce07297a-5042-4ea0-826c-1741a2b32551","Spenser","Watkins",,"0.0",,"P","Baltimore Orioles",,
"ceb4c1da-55b9-4a24-94a3-216d8bbd5cd1","Ken","Waldichuk",,"0.0",,"P","Oakland Athletics",,
"cfb21501-23de-40f6-8dce-ac954ae47faa","Tyler","Wells",,"0.0",,"P","Baltimore Orioles",,
"dc4d3c6e-7de3-451f-8f8b-e4156ff2c33d","Dean","Kremer",,"0.0",,"P","Baltimore Orioles",,
"e32d35a7-242a-4dc2-9f51-f62e92efdd69","James","Paxton",,"0.0",,"P","Boston Red Sox","OUT",
"e9b447f2-9d60-4185-bdc8-a5b8d57856fc","Drew","Rucinski",,"0.0",,"P","Oakland Athletics","OUT",
"ec69da72-788f-4815-80ef-5f9652d8e31d","Taj","Bradley",,"0.0",,"P","Tampa Bay Rays",,
"ec7606b9-fef1-43bc-b033-93f45f9acd71","Trevor","Story",,"0.0",,"IF","Boston Red Sox","OUT",
"efdb7dad-dca3-4a1b-b6d5-1c99458cf77e","Domingo","Acevedo",,"0.0",,"P","Oakland Athletics","OUT",
"fa8160e0-f205-4e79-a3d2-591415bf60b2","Joely","Rodríguez",,"0.0",,"P","Boston Red Sox","OUT",
