playerid,Name,pr,adp,R,HR,RBI,RC,AVG,OPS,IP,SO,QS,ERA,WHIP,SVHD,Year
17586,Tanner Scott,1.605118398,#N/A,,,,,,,-0.2290542276,0.05355507261,-0.7838174441,1.39400451,-0.1625173015,1.332947789,2021
15015,Alex Reyes,1.595184109,#N/A,,,,,,,-0.3787857009,-0.05488165248,-0.7838174441,1.18598176,0.1054290709,1.521258076,2021
15010,Corey Knebel,1.587131118,#N/A,,,,,,,-0.5058305873,-0.1503059706,-0.7838174441,1.18598176,0.9475462414,0.8935571186,2021
4264,Mark Melancon,1.576967924,256,,,,,,,-0.3878603356,-0.5536905879,-0.7838174441,1.112991321,0.3542364167,1.835108554,2021
19343,A.J. Puk,1.57231871,#N/A,,,,,,,0.204713313,0.4439272829,0.04351092191,0.9122676138,0.3925144699,-0.4246148915,2021
12988,Andrew Chafin,1.562494545,#N/A,,,,,,,-0.4150842398,-0.2110305366,-0.7838174441,1.112991321,0.5264876561,1.332947789,2021
7754,Mike Fiers,1.532750945,#N/A,,,,,,,1.473800982,0.504651849,1.575960088,-1.164310371,-0.1816563281,-0.6756952743,2021
6562,Alex Cobb,1.524306765,#N/A,,,,,,,1.388953147,0.574051353,1.502507047,-0.9307409672,-0.3347685409,-0.6756952743,2021
21455,Kris Bubic,1.519071434,#N/A,,,,,,,0.9869468278,0.7475501132,1.122549029,-0.1935375348,-0.4687417271,-0.6756952743,2021
1247,Adam Ottavino,1.508681471,246,,,,,,,-0.285316963,0.08825482464,-0.7838174441,0.6531515559,-0.1242392483,1.960648746,2021
20302,David Peterson,1.508475826,#N/A,,,,,,,0.6375733902,0.3832027169,0.8835415946,0.4232316735,-0.1433782749,-0.6756952743,2021
6216,Dellin Betances,1.478613505,409,,,,,,,-0.5012932699,-0.1156062185,-0.7838174441,1.295467418,0.5647657093,1.01909731,2021
15291,Steven Brault,1.472752034,#N/A,,,,,,,1.392129269,1.033823067,1.35381711,-0.4161583733,-1.215163765,-0.6756952743,2021
18152,Anthony Misiewicz,1.472346316,#N/A,,,,,,,-0.09928695082,-0.1156062185,-0.4936428532,0.1714146595,0.4882096029,1.521258076,2021
13834,Alec Mills,1.458047757,#N/A,,,,,,,1.26190826,0.7215252992,1.419468502,-0.9343904891,-0.3347685409,-0.6756952743,2021
6785,Andrew Miller,1.454324043,#N/A,,,,,,,-0.3910364578,-0.2760925717,-0.7838174441,0.8575247847,0.5264876561,1.521258076,2021
16058,Stefan Crichton,1.45216212,#N/A,,,,,,,-0.2535557414,-0.3194672617,-0.7838174441,0.5546144635,0.1054290709,2.148959033,2021
4806,Rich Hill,1.445216005,#N/A,,,,,,,0.4892031122,0.3962151239,0.7948400977,-0.04755665707,0.4882096029,-0.6756952743,2021
15541,Tyler Rogers,1.441882503,#N/A,,,,,,,-0.2263318372,-0.4235665178,-0.7838174441,1.025402794,-0.04768314187,1.89787865,2021
14916,Jon Gray,1.421019508,#N/A,,,,,,,1.631245894,1.246359049,1.680907855,-1.438024517,-1.023773499,-0.6756952743,2021
16977,Trevor Williams,1.405830169,#N/A,,,,,,,1.082230493,0.582726291,1.266200375,-0.6679753873,-0.1816563281,-0.6756952743,2021
17780,Jose Alvarado,1.397614385,#N/A,,,,,,,-0.4681708531,-0.1719933156,-0.7838174441,1.426850208,0.1245680975,1.270177693,2021
9784,Garrett Richards,1.318913811,#N/A,,,,,,,0.7401167628,0.6651382021,0.9244870959,-0.2300327542,-0.1051002217,-0.6756952743,2021
17610,Tanner Rainey,1.316893024,#N/A,,,,,,,-0.3080035499,0.2660910538,-0.7838174441,0.5144697221,-0.5835758867,2.211729129,2021
11487,Joely Rodriguez,1.291432957,#N/A,,,,,,,-0.3107259403,-0.1676558466,-0.7838174441,0.8940200041,0.2011242039,1.45848798,2021
15594,Nick Wittgren,1.275476786,#N/A,,,,,,,-0.2413049845,-0.1719933156,-0.7838174441,0.2334565325,0.7178779221,1.521258076,2021
16110,Daniel Ponce de Leon,1.196302429,#N/A,,,,,,,0.6130718764,0.7735749272,0.5862655888,-0.02565952541,-0.2007953547,-0.5501550829,2021
12297,Evan Marshall,1.176259869,530,,,,,,,-0.3896752626,-0.3888667658,-0.7838174441,0.9779590088,0.2394022571,1.521258076,2021
14719,Ty Buttrey,1.156485359,507,,,,,,,-0.2971139882,-0.2370553506,-0.7838174441,0.6969458192,0.5073486295,1.270177693,2021
sa3005068,MacKenzie Gore,1.138185164,358,,,,,,,0.07766842665,0.1836791427,0.4686726443,0.5765115951,0.5073486295,-0.6756952743,2021
4153,Jake Arrieta,1.131250799,317,,,,,,,1.207460452,0.5957386981,1.396570427,-0.6752744312,-0.7175490729,-0.6756952743,2021
19312,Cal Quantrill,1.103162405,#N/A,,,,,,,0.9656214361,0.6261009811,0.6718231916,-0.6168820801,-0.1816563281,-0.3618447957,2021
13403,Felix Pena,1.08663216,#N/A,,,,,,,-0.1446601245,-0.03319430746,-0.5034431471,0.1787137034,0.5073486295,1.081867406,2021
16814,Tim Hill,1.079892401,#N/A,,,,,,,-0.4863201226,-0.4756161458,-0.7838174441,1.470644471,0.775295002,0.57970664,2021
14975,Chad Kuhl,1.078035186,440,,,,,,,1.1652634,0.9080364663,1.259128154,-0.6314801679,-0.9472173921,-0.6756952743,2021
4930,Jon Lester,1.076157919,#N/A,,,,,,,1.370803877,0.8256245552,1.540278382,-1.171609415,-0.8132442059,-0.6756952743,2021
16256,Kyle Freeland,1.042808606,#N/A,,,,,,,1.850398323,1.012135722,1.791618722,-1.375982644,-1.559666243,-0.6756952743,2021
8753,Tanner Roark,1.042284442,#N/A,,,,,,,1.298206799,0.8299620243,1.495518011,-1.302992205,-0.6027149133,-0.6756952743,2021
15684,Miguel Castro,1.013766104,408,,,,,,,-0.2472034971,-0.1242811565,-0.7838174441,1.025402794,0.1245680975,1.01909731,2021
14078,Michael Wacha,0.9947438187,#N/A,,,,,,,0.9338602145,0.6781506091,1.115747318,-0.5694382949,-0.4878807537,-0.6756952743,2021
6902,Martin Perez,0.9504234595,537,,,,,,,1.696129533,0.8950240593,1.759917028,-1.222702723,-1.502249164,-0.6756952743,2021
3281,Joe Smith,0.941789302,#N/A,,,,,,,-0.5362306136,-0.5580280569,-0.7838174441,0.77358578,1.215492614,0.8307870228,2021
13896,Chris Flexen,0.9294205751,#N/A,,,,,,,0.3440089563,0.4092275309,0.3464219237,0.1458680059,0.2968193369,-0.6129251786,2021
14843,Michael Lorenzen,0.918299279,331,,,,,,,0.7795914239,0.6955004851,0.2654737698,-0.0001128718127,-0.3347685409,-0.4873849872,2021
8779,Wade Miley,0.891656086,#N/A,,,,,,,1.237860478,0.7692374582,1.33034125,-0.6314801679,-1.138607658,-0.6756952743,2021
20276,Deivi Garcia,0.8830815796,349,,,,,,,0.5695136297,0.7171878302,0.8518101945,-0.5511906851,-0.02854411527,-0.6756952743,2021
5640,Tyler Clippard,0.8821335458,#N/A,,,,,,,-0.3288752098,-0.2283804126,-0.7838174441,0.01083569402,1.004963321,1.207407597,2021
8223,Brett Anderson,0.8768021932,494,,,,,,,0.9383975319,0.0362051966,1.112608442,-0.2190841884,-0.3156295143,-0.6756952743,2021
1581,Sean Doolittle,0.8720433935,#N/A,,,,,,,-0.5816037873,-0.4712786768,-0.7838174441,0.1166718303,1.196353587,1.395717884,2021
17606,Cristian Javier,0.826645588,251,,,,,,,0.7510063245,0.9861109084,0.9604169493,-0.8030076992,-0.3921856207,-0.6756952743,2021
20039,Adrian Morejon,0.8245710442,#N/A,,,,,,,-0.2807796457,-0.06355659049,-0.1993115518,1.123939887,0.7944340286,-0.5501550829,2021
13394,Dylan Floro,0.8146690008,#N/A,,,,,,,-0.3034662325,-0.4842910838,-0.7838174441,0.8575247847,0.2585412837,1.270177693,2021
4301,Justin Wilson,0.8054655979,506,,,,,,,-0.3955737751,-0.1416310325,-0.7838174441,0.8465762189,0.009733937927,1.270177693,2021
10811,Mike Foltynewicz,0.7997838072,#N/A,,,,,,,1.116714105,0.7388751752,1.320416129,-1.193506547,-0.5070197803,-0.6756952743,2021
4776,Matt Shoemaker,0.7806685394,#N/A,,,,,,,0.4633404032,0.3094657438,0.8275519398,-0.4599526366,0.3159583635,-0.6756952743,2021
15761,Joe Jimenez,0.7728871659,#N/A,,,,,,,-0.321615502,-0.1893431916,-0.7838174441,-0.01836048153,0.5647657093,1.521258076,2021
5420,Pedro Baez,0.6699876078,#N/A,,,,,,,-0.2989289151,-0.2934424477,-0.7838174441,0.1239708742,0.5264876561,1.395717884,2021
4972,Cole Hamels,0.6342800451,531,,,,,,,0.6480092202,0.4482647519,0.9673863665,-0.4380555049,-0.3156295143,-0.6756952743,2021
4185,Rafael Dolis,0.5920858645,#N/A,,,,,,,-0.2762423283,-0.1372935635,-0.7838174441,0.583810639,-0.3156295143,1.521258076,2021
9817,Sergio Romo,0.5919878403,#N/A,,,,,,,-0.3606364314,-0.3368171377,-0.7838174441,-0.007411915698,0.6221827891,1.45848798,2021
19320,Joey Lucchesi,0.5873032027,#N/A,,,,,,,-0.005364481242,-0.02018190045,0.3748350597,0.3137460152,0.4116534965,-0.4873849872,2021
7531,Collin McHugh,0.5690766724,#N/A,,,,,,,-0.05391377711,0.0448801346,-0.7364834427,0.3392926688,0.5839047359,0.3913963528,2021
19755,Shohei Ohtani,0.5662037575,115,,,,,,,0.2137879478,0.474289566,0.5567641428,0.1787137034,-0.1816563281,-0.6756952743,2021
14506,J.B. Wendelken,0.5575787928,#N/A,,,,,,,-0.3152632577,-0.1850057226,-0.7838174441,0.8173800433,0.5073486295,0.5169365443,2021
13684,John Gant,0.5445817502,445,,,,,,,-0.04302421542,-0.1069312805,-0.5184529839,0.5692125512,-0.1242392483,0.7680169271,2021
10343,Aaron Loup,0.5132651277,620,,,,,,,-0.6133650089,-0.5320032429,-0.7838174441,1.196930325,0.6030437625,0.6424767357,2021
13799,Matt Strahm,0.4901158805,#N/A,,,,,,,-0.4908574399,-0.4365789248,-0.6192269644,0.77358578,1.311187747,-0.04799431717,2021
7196,Greg Holland,0.4499621375,247,,,,,,,-0.4227976794,-0.3368171377,-0.7838174441,0.2152089228,-0.6218539399,2.400039416,2021
14646,Rowan Wick,0.4336130146,#N/A,,,,,,,-0.4940335621,-0.3758543587,-0.7838174441,0.8648238286,-0.04768314187,1.270177693,2021
23798,Randy Dobnak,0.4291045029,#N/A,,,,,,,0.8340392324,0.02319278959,0.4960829612,-0.09135092038,-0.2199343813,-0.6129251786,2021
13218,Michael Fulmer,0.3840029167,485,,,,,,,0.9701587535,0.2921158678,1.008190249,-0.875998138,-0.3347685409,-0.6756952743,2021
10430,Mychal Givens,0.3828728001,#N/A,,,,,,,-0.2490184241,0.01451785158,-0.7838174441,-0.3541165002,0.2968193369,1.45848798,2021
3240,Zack Britton,0.3815671115,290,,,,,,,-0.7721711169,-0.8009263211,-0.7838174441,1.780853836,-0.1242392483,1.081867406,2021
3321,Darren O'Day,0.3777554583,354,,,,,,,-0.5121828316,-0.3107923237,-0.7838174441,0.5254182879,1.004963321,0.4541664485,2021
11428,Brandon Workman,0.3769819343,#N/A,,,,,,,-0.3683498709,-0.1156062185,-0.7838174441,0.4743249807,-0.1625173015,1.332947789,2021
18088,Cody Stashak,0.2737484415,#N/A,,,,,,,-0.3456632841,-0.2804300407,-0.7838174441,-0.007411915698,0.9858242946,0.7052468314,2021
8241,David Robertson,0.2471578266,#N/A,,,,,,,-0.7208994306,-0.4452538628,-0.7838174441,1.346560725,1.024102348,-0.1735345086,2021
20418,Josh Fleming,0.150681756,#N/A,,,,,,,0.2382894616,-0.2804300407,0.4596467208,0.1641156156,0.1819851773,-0.6129251786,2021
10843,Adam Kolarek,0.1444653399,#N/A,,,,,,,-0.5802425921,-0.7922513831,-0.7838174441,1.339261681,0.5073486295,0.4541664485,2021
19362,Keegan Akin,0.1381769378,425,,,,,,,0.9429348493,0.8950240593,1.055486787,-1.113217064,-0.9663564187,-0.6756952743,2021
13397,Sam Selman,0.1350624896,#N/A,,,,,,,-0.551203761,-0.2630801647,-0.7838174441,0.9852580527,0.1054290709,0.6424767357,2021
19350,Dean Kremer,0.1331562337,#N/A,,,,,,,1.10763947,0.8950240593,1.195886973,-1.346786469,-1.042912525,-0.6756952743,2021
1890,Matt Moore,0.1312808981,623,,,,,,,1.020069245,0.7258627682,1.167391131,-1.427075951,-0.6792710197,-0.6756952743,2021
7803,Richard Bleier,0.09429651016,#N/A,,,,,,,-0.4953947573,-0.8529759491,-0.7838174441,1.120290365,0.5264876561,0.57970664,2021
6316,David Phelps,0.09080836644,#N/A,,,,,,,-0.4500215836,-0.2370553506,-0.7838174441,0.3575402786,0.3733754433,0.8307870228,2021
15043,Lou Trivino,0.08296162435,#N/A,,,,,,,-0.3334125272,-0.3064548547,-0.7838174441,0.6385534681,0.1628461507,0.7052468314,2021
13619,Jakob Junis,0.07641828056,#N/A,,,,,,,0.4588030858,0.2010290187,0.5167987097,-0.7044706067,0.02887296453,-0.4246148915,2021
13761,Chris Stratton,-0.004041931659,#N/A,,,,,,,-0.07932275439,-0.1112687495,-0.5259626752,-0.2665279736,-0.3539075675,1.332947789,2021
10058,Tyler Matzek,-0.04390173115,496,,,,,,,-0.4636335357,-0.09825634251,-0.7838174441,0.9451133113,-0.4113246473,0.7680169271,2021
17859,Adbert Alzolay,-0.05647145488,#N/A,,,,,,,0.3426477611,0.487301973,0.4080899869,-0.3468174564,-0.3347685409,-0.6129251786,2021
13475,Daniel Norris,-0.06720885314,453,,,,,,,0.08084454881,0.005842913572,-0.4077982852,-0.04390713512,0.2202632305,0.07754587426,2021
13287,Jesse Hahn,-0.07056816319,#N/A,,,,,,,-0.392397653,-0.4148915798,-0.6324625935,0.3794374102,-0.4687417271,1.45848798,2021
16647,Ryan Thompson,-0.07636884574,#N/A,,,,,,,-0.4001110925,-0.5493531189,-0.7838174441,0.3356431469,0.2394022571,1.081867406,2021
7146,Daniel Hudson,-0.08660777548,#N/A,,,,,,,-0.356099114,-0.1980181296,-0.7838174441,-0.2957241492,-0.1625173015,1.709568363,2021
17282,Michael Kopech,-0.08992593603,294,,,,,,,0.2532626089,0.4569396899,0.2425659269,-0.09500044232,-0.3347685409,-0.6129251786,2021
1514,Oliver Perez,-0.09990812568,572,,,,,,,-0.5906784221,-0.5710404639,-0.7838174441,0.4852735465,0.7178779221,0.6424767357,2021
9939,Brandon Kintzler,-0.1297451983,#N/A,,,,,,,-0.3592752362,-0.627427561,-0.7838174441,0.2736012739,-0.02854411527,1.395717884,2021
16137,Carlos Rodon,-0.1516031125,622,,,,,,,0.511889699,0.491639442,0.4658853546,-0.558489729,-0.4496027005,-0.6129251786,2021
5615,Ryan Brasier,-0.1593544001,422,,,,,,,-0.3624513583,-0.2760925717,-0.7838174441,-0.04755665707,0.3542364167,0.9563272143,2021
20492,Casey Mize,-0.1983694447,323,,,,,,,0.5618001901,0.1923540807,0.7835841299,-0.8978952697,-0.1625173015,-0.6756952743,2021
7593,Jordan Lyles,-0.206047044,#N/A,,,,,,,1.292308287,0.7475501132,1.330421896,-1.857719541,-1.042912525,-0.6756952743,2021
9761,Joe Kelly,-0.2084224874,340,,,,,,,-0.6542008653,-0.5536905879,-0.7838174441,1.087444667,-0.009405088673,0.7052468314,2021
18138,Ryan Helsley,-0.2148935123,#N/A,,,,,,,-0.3352274541,-0.2760925717,-0.605946055,0.3830869322,-0.08596119508,0.7052468314,2021
11384,Tommy Kahnle,-0.217044047,467,,,,,,,-1.384708962,-1.178286124,-0.7838174441,1.923185192,1.693968279,-0.4873849872,2021
15855,Wander Suero,-0.2531969995,601,,,,,,,-0.3638125535,-0.2891049787,-0.7838174441,0.200610835,0.2776803103,0.7052468314,2021
14974,Tyler Webb,-0.2676491844,#N/A,,,,,,,-0.4014722877,-0.4495913318,-0.7838174441,0.4524278491,0.3350973901,0.57970664,2021
11903,Michael Feliz,-0.2731489253,#N/A,,,,,,,-0.3806006278,-0.1633183776,-0.7838174441,-0.09135092038,-0.1242392483,1.270177693,2021
19665,Kyle Wright,-0.3346249943,469,,,,,,,0.5618001901,0.3832027169,0.6458312986,-0.5949849485,-0.7175490729,-0.6129251786,2021
17490,Genesis Cabrera,-0.3367224783,#N/A,,,,,,,-0.4364096315,-0.2413928196,-0.5171861939,0.6859972534,0.2202632305,-0.04799431717,2021
3132,Tony Watson,-0.3372744223,#N/A,,,,,,,-0.5394067358,-0.696827065,-0.7838174441,0.2298070106,0.6221827891,0.8307870228,2021
10130,Mike Leake,-0.3474527379,#N/A,,,,,,,0.5422897254,-0.2370553506,0.8920304668,-0.8978952697,0.02887296453,-0.6756952743,2021
17369,Brett Martin,-0.370352162,#N/A,,,,,,,-0.2898542804,-0.3585044827,-0.7838174441,0.5765115951,-0.2199343813,0.7052468314,2021
16350,Ryan Borucki,-0.4133220334,#N/A,,,,,,,-0.2199795929,-0.2760925717,-0.4684672305,0.1531670498,-0.1816563281,0.57970664,2021
15488,Antonio Senzatela,-0.4199244222,#N/A,,,,,,,1.788237075,0.6608007331,1.775668786,-2.00734994,-1.961585802,-0.6756952743,2021
7274,Craig Stammen,-0.4266930709,#N/A,,,,,,,-0.699574039,-0.7488766931,-0.7838174441,0.9305152235,0.9858242946,-0.1107644129,2021
12890,Alex Claudio,-0.4625057041,#N/A,,,,,,,-0.4423081441,-0.7749015071,-0.7838174441,0.7224924728,0.04801199113,0.7680169271,2021
16561,Austin Gomber,-0.4947750535,474,,,,,,,0.803639206,0.6608007331,0.9400002454,-1.065773279,-1.157746685,-0.6756952743,2021
15538,Eric Yardley,-0.5112632599,#N/A,,,,,,,-0.2503796193,-0.5493531189,-0.7838174441,0.6604505998,-0.1051002217,0.5169365443,2021
16587,Erik Swanson,-0.5548987403,#N/A,,,,,,,-0.4649947309,-0.3888667658,-0.5716819547,-0.178939447,0.9092681882,0.14031597,2021
15514,Kendall Graveman,-0.5647649508,624,,,,,,,-0.233591545,-0.4886285528,-0.5591916904,-0.24098132,-0.1242392483,1.081867406,2021
6895,Chase Anderson,-0.5967851865,490,,,,,,,0.3394716389,0.2444037088,-0.1136155719,-0.6935220409,0.2394022571,-0.6129251786,2021
18335,Josh Staumont,-0.6024204611,#N/A,,,,,,,-0.1836810539,0.1533168597,-0.6538062573,0.07652708898,-1.57880527,1.584028171,2021
12972,Joe Ross,-0.6094287547,477,,,,,,,0.8249645976,0.4179024689,1.02340716,-1.233651288,-0.9663564187,-0.6756952743,2021
17735,Tyler Alexander,-0.6446504018,#N/A,,,,,,,-0.162809394,-0.3671794207,-0.368307479,-0.3833126758,0.6221827891,0.01477577854,2021
16794,Josh James,-0.6500567278,#N/A,,,,,,,-0.6904994042,-0.3454920757,-0.6042831269,0.9159171358,0.3733754433,-0.2990747,2021
19268,Justin Dunn,-0.6745021163,426,,,,,,,0.8190660851,0.6000761671,0.9899975093,-1.365034078,-1.042912525,-0.6756952743,2021
16400,Reynaldo Lopez,-0.6815810062,454,,,,,,,0.3984567648,0.1966915497,0.1806422662,-0.8212553089,-0.08596119508,-0.5501550829,2021
23252,Spencer Howard,-0.6948761844,#N/A,,,,,,,-0.04620033758,0.005842913572,0.340987694,-0.3869621977,0.06715101773,-0.6756952743,2021
12800,Noe Ramirez,-0.7021571363,#N/A,,,,,,,-0.3261528194,-0.2283804126,-0.7838174441,-0.2701774956,0.2011242039,0.7052468314,2021
12022,Matt Andriese,-0.7096722286,#N/A,,,,,,,-0.1673467114,-0.1372935635,-0.7838174441,-0.4234574172,-0.02854411527,0.8307870228,2021
13911,Scott Oberg,-0.744916552,#N/A,,,,,,,-0.514905222,-0.4973034908,-0.7838174441,0.2626527081,-0.1051002217,0.8935571186,2021
19447,Patrick Sandoval,-0.7684409539,#N/A,,,,,,,-0.2426661797,-0.1936806606,-0.3278721136,0.3830869322,0.1628461507,-0.5501550829,2021
7115,Daniel Bard,-0.7912893343,293,,,,,,,-0.3774245057,-0.2717551027,-0.7838174441,-0.7154191726,-1.042912525,2.400039416,2021
10291,Ryan Tepera,-0.8173735923,#N/A,,,,,,,-0.5058305873,-0.4018791728,-0.7838174441,0.328344103,0.02887296453,0.5169365443,2021
11490,Aaron Sanchez,-0.8853840846,641,,,,,,,0.6207853159,0.3138032128,0.6239392842,-0.4818497682,-1.349136951,-0.6129251786,2021
3284,Anibal Sanchez,-0.8883890903,633,,,,,,,0.7174301759,0.3051282748,1.005235599,-1.580355873,-0.6601319931,-0.6756952743,2021
5224,Blake Parker,-0.8951520804,#N/A,,,,,,,-0.5725291526,-0.4148915798,-0.7838174441,0.007186172072,0.6030437625,0.2658561614,2021
12828,Andrew Kittredge,-0.9071165301,#N/A,,,,,,,-0.9777115938,-0.9137005152,-0.7838174441,1.14948654,1.043241374,-0.4246148915,2021
6249,Trevor Cahill,-0.9202678848,#N/A,,,,,,,0.108068453,-0.002832024435,0.1251352069,-0.2519298859,-0.4113246473,-0.4873849872,2021
14605,James Hoyt,-0.9382279508,#N/A,,,,,,,-0.5757052748,-0.4712786768,-0.7838174441,0.6093572926,-0.2964904877,0.57970664,2021
18282,Jarlin Garcia,-0.9534337358,#N/A,,,,,,,-0.3942125799,-0.5536905879,-0.7838174441,-0.02930904735,-0.08596119508,0.8935571186,2021
17432,Jeff Hoffman,-0.964000419,636,,,,,,,0.1384684794,0.2530786468,-0.3653069792,-0.7628629578,-0.4304636739,0.2030860657,2021
10078,Caleb Thielbar,-1.007669183,#N/A,,,,,,,-0.4364096315,-0.4409163938,-0.7838174441,0.00353665013,0.2585412837,0.3913963528,2021
15232,Cody Reed,-1.026626023,#N/A,,,,,,,-0.7190845037,-0.5623655259,-0.7838174441,1.13123893,0.1437071241,-0.2363046043,2021
11589,Jose Urena,-1.066509603,#N/A,,,,,,,0.7115316634,0.1099421697,0.2684547724,-0.9599371427,-0.5835758867,-0.6129251786,2021
sa3008547,Shane McClanahan,-1.073063721,#N/A,,,,,,,0.07040871885,0.1750042047,-0.3285792836,-0.04755665707,-0.3921856207,-0.5501550829,2021
16128,John Curtiss,-1.086837563,#N/A,,,,,,,-0.3774245057,-0.2674176337,-0.7838174441,0.1458680059,-0.2582124345,0.4541664485,2021
10756,Shane Greene,-1.095624229,369,,,,,,,-0.4713469752,-0.4842910838,-0.7838174441,0.3429421908,0.4116534965,-0.1107644129,2021
7448,Gio Gonzalez,-1.114453185,#N/A,,,,,,,0.07313110927,-0.04186924547,0.4774781985,-0.1533927934,-0.7941051793,-0.6756952743,2021
19884,Corbin Martin,-1.119508216,#N/A,,,,,,,0.02775793557,-0.04186924547,0.4061350436,-0.4490040707,-0.4496027005,-0.6129251786,2021
6399,Jose Cisnero,-1.127569361,#N/A,,,,,,,-0.356099114,-0.2413928196,-0.7838174441,-0.2774765394,-0.4878807537,1.01909731,2021
19316,Eric Lauer,-1.133978902,#N/A,,,,,,,0.07494603622,0.01451785158,0.3146949389,-0.6095830362,-0.3156295143,-0.6129251786,2021
10855,Chasen Shreve,-1.151384917,#N/A,,,,,,,-0.5893172269,-0.3585044827,-0.7838174441,0.3429421908,-0.02854411527,0.2658561614,2021
12763,Chris Devenski,-1.156444615,#N/A,,,,,,,-0.5802425921,-0.4842910838,-0.7838174441,-0.1716404031,0.6604608423,0.2030860657,2021
19990,Bryse Wilson,-1.158343911,#N/A,,,,,,,-0.2730662061,-0.3194672617,-0.2731923556,0.0181347379,0.2394022571,-0.5501550829,2021
9866,Chaz Roe,-1.169809332,#N/A,,,,,,,-0.6555620605,-0.5320032429,-0.7838174441,0.4195821516,-0.009405088673,0.3913963528,2021
15454,Nick Pivetta,-1.176498358,#N/A,,,,,,,0.6039972417,0.4352523449,0.517226361,-1.350435991,-0.8323832325,-0.5501550829,2021
12777,John Brebbia,-1.184139487,#N/A,,,,,,,-1.030798207,-0.8703258252,-0.7838174441,0.7918333897,1.196353587,-0.4873849872,2021
17796,Dillon Tate,-1.204393775,#N/A,,,,,,,-0.2925766708,-0.5146533669,-0.5911297834,-0.3541165002,-0.2199343813,0.7680169271,2021
1157,Tommy Hunter,-1.216187316,#N/A,,,,,,,-1.004935498,-0.9961124263,-0.7838174441,0.6713991656,1.196353587,-0.2990747,2021
4338,Tyler Chatwood,-1.221612134,#N/A,,,,,,,0.1793043358,0.2183788947,-0.4976990957,-0.2373317981,-1.46397111,0.57970664,2021
11209,Casey Sadler,-1.234504527,617,,,,,,,-0.3651737488,-0.4626037388,-0.7838174441,-0.1059490081,0.02887296453,0.4541664485,2021
5114,Jeurys Familia,-1.263589828,585,,,,,,,-0.4468454614,-0.3541670137,-0.7838174441,0.5984087268,-0.7941051793,0.5169365443,2021
15947,Ryne Stanek,-1.265249962,#N/A,,,,,,,-0.6451262305,-0.4105541108,-0.7838174441,0.2626527081,0.2968193369,0.01477577854,2021
17464,Jonathan Hernandez,-1.282357512,#N/A,,,,,,,-0.6782486473,-0.653452375,-0.5478572973,0.1203213523,-0.3539075675,0.8307870228,2021
11801,Hansel Robles,-1.365008502,552,,,,,,,-0.4649947309,-0.3845292968,-0.7838174441,-0.2774765394,0.02887296453,0.5169365443,2021
19266,Taylor Widener,-1.380857552,#N/A,,,,,,,-0.3760633104,-0.2283804126,-0.4841981958,-0.2263832323,-0.1433782749,0.07754587426,2021
19853,Michael King,-1.391581597,606,,,,,,,-0.3515617966,-0.4756161458,-0.3727453471,-0.1679908812,0.5264876561,-0.5501550829,2021
19345,Daulton Jefferies,-1.392778195,#N/A,,,,,,,-0.6437650353,-0.692489596,-0.3046655476,0.09112517675,0.8327120818,-0.6756952743,2021
8823,Oliver Drake,-1.415369798,#N/A,,,,,,,-0.9264399075,-0.8269511351,-0.7838174441,0.9487628333,0.6604608423,-0.4873849872,2021
15009,Kyle Finnegan,-1.423995782,#N/A,,,,,,,-0.5058305873,-0.3758543587,-0.7838174441,0.1933117911,-0.4687417271,0.5169365443,2021
16159,Jace Fry,-1.431241397,519,,,,,,,-0.6555620605,-0.4582662698,-0.7838174441,0.6203058584,-0.5452978335,0.3913963528,2021
3254,Jeff Samardzija,-1.43708645,#N/A,,,,,,,0.4696926475,-0.02885683846,0.8607449952,-1.766481492,-0.2964904877,-0.6756952743,2021
14814,Buck Farmer,-1.439738178,650,,,,,,,-0.2835020361,-0.4062166418,-0.7838174441,-0.4453545488,-0.6027149133,1.081867406,2021
18325,Taylor Hearn,-1.446744013,#N/A,,,,,,,-0.04166302021,0.2140414257,-0.5190033893,-0.5037468999,-0.7366880995,0.14031597,2021
5358,Jose Alvarez,-1.456280147,588,,,,,,,-0.7190845037,-0.7662265691,-0.7838174441,0.518119244,0.02887296453,0.2658561614,2021
18356,Jaime Barria,-1.465662771,#N/A,,,,,,,-0.07796155918,-0.2240429436,-0.3266834597,-0.8431524405,0.4307925231,-0.4246148915,2021
17948,Trent Thornton,-1.511459605,#N/A,,,,,,,-0.03712570284,-0.1286186255,0.07888995292,-0.7555639139,-0.1816563281,-0.4873849872,2021
18323,Josh Sborz,-1.579514079,#N/A,,,,,,,-0.7009352342,-0.5623655259,-0.7838174441,0.2517041422,0.2011242039,0.01477577854,2021
16703,Julian Merryweather,-1.583308585,#N/A,,,,,,,-0.2971139882,-0.2804300407,-0.4940125783,-0.3395184125,-0.1242392483,-0.04799431717,2021
22815,Luis Patino,-1.588172547,364,,,,,,,-0.2685288888,-0.1893431916,-0.09320636885,0.02543378179,-0.4496027005,-0.6129251786,2021
16943,Sean Newcomb,-1.601914423,604,,,,,,,-0.504469392,-0.4539288008,-0.4963191272,0.2845498397,-0.2582124345,-0.1735345086,2021
12323,Jacob Barnes,-1.619639545,#N/A,,,,,,,-0.785783069,-0.657789844,-0.7838174441,0.5801611171,0.2011242039,-0.1735345086,2021
