Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nathan Eovaldi","TEX",10.3647,8.06504,12.5212,3.88033,26.1693,26.1693,0,0,0,158.827,654.869,144.92,74.4323,68.4777,20.9867,42.2462,0.816088,6.17838,152.925,8.66561,2.3939,3.61987,1.18922,0.233521,0.0645109,0.16900978982448578,0.238966,1.17843,0.286528,0.714477,,,3.87322,2.43478,2.42356,200.4600067138672,2.6107,-0.10361,0.73772,2.6107,0.10361,4.01637,703.3000000000002,4.4232704402515735,684,4.30188679245283,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"MacKenzie Gore","WSN",9.7798,10.3439,11.3893,3.90984,30.0126,30.0126,0,0,0,165.428,701.186,149.736,78.1157,71.8664,20.3373,62.5288,0.83688,6.9459,177.412,9.65198,3.40183,2.83729,1.10643,0.253018,0.0891757,0.16384193301200867,0.237033,1.28312,0.298181,0.729894,,,3.87968,2.42898,2.49098,199.3699951171875,5.58399,-0.00821537,1.21592,5.58399,0.00821537,3.37877,729,4.418181818181818,709,4.296969696969697,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Kodai Senga","NYM",10.6571,7.16102,10.6874,3.71915,29.5969,25.6654,0,0.28952,0,149.108,631.996,124.63,66.9753,61.6172,17.6057,65.4924,0.830886,7.96979,164.485,9.92812,3.95306,2.51151,1.06266,0.260262,0.103628,0.15663419663906097,0.223138,1.27507,0.284304,0.744206,,,3.97322,2.41398,2.55097,149.1699981689453,1.80665,-0.756007,1.06787,1.80665,0.756007,3.57618,665.2000000000002,4.464429530201343,620,4.1610738255033555,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Michael Wacha","KCR",11.4585,8.53848,11.4466,4.00795,27.6139,27.6139,0,0,0,162.013,678.124,153.93,78.4229,72.1491,21.2833,46.597,0.877074,5.56063,141.444,7.85738,2.58851,3.03548,1.18231,0.208582,0.0687146,0.13986745476722717,0.245908,1.23772,0.286346,0.715187,,,4.09398,2.371,2.27747,276.2200012207031,5.11322,0.41055,1.02252,5.11322,-0.41055,3.63664,663.1,4.09320987654321,660,4.074074074074074,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Brady Singer","CIN",9.00443,10.4322,11.7075,4.37975,28.9841,28.9841,0,0,0,170.761,727.249,171.752,90.3251,83.0991,24.7539,49.5669,0.761773,9.01502,159.152,8.38813,2.61243,3.21085,1.30466,0.218841,0.0681567,0.15068427473306656,0.256857,1.29607,0.303238,0.701765,,,4.21615,2.31773,2.24368,348.8999938964844,3.73542,0.350259,1.5055,3.73542,-0.350259,2.99266,651.7,3.8111111111111113,671,3.9239766081871346,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Nick Lodolo","CIN",8.23387,7.78548,9.2644,3.98646,23.4686,23.4686,0,0,0,131.139,555.025,119.059,63.1377,58.0867,17.6517,40.7595,1.00318,13.393,142.097,9.75203,2.7973,3.48623,1.21143,0.256019,0.0734372,0.18258173763751984,0.237703,1.21869,0.297274,0.715591,,,3.98802,2.26894,2.30679,247.0500030517578,3.89727,-0.707903,0.554828,3.89727,0.707903,4.26023,560.6000000000001,4.2793893129771,543,4.145038167938932,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Brayan Bello","BOS",11.5988,10.4483,11.3151,4.08279,28.3503,28.3503,0,0,0,163.075,698.022,158.719,80.411,73.9781,18.1404,57.0286,0.923147,7.55422,150.057,8.28155,3.14736,2.63127,1.00115,0.214975,0.0817002,0.13327492028474808,0.250567,1.32299,0.302162,0.710984,,,3.96034,2.268,2.50088,318.239990234375,3.42562,0.189567,1.53655,3.42562,-0.189567,2.95127,676.4,4.149693251533742,686,4.208588957055214,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Taj Bradley","TBR",9.89279,10.0473,11.4605,3.9014,28.5524,28.5524,0,0,0,160.388,665.721,142.038,75.5723,69.5265,24.0255,51.708,1.7046,5.12719,173.363,9.7281,2.90153,3.35274,1.34817,0.260414,0.0776721,0.1827424243092537,0.233275,1.20798,0.286788,0.738077,,,4.01511,2.24853,2.35794,191.0500030517578,2.29468,-0.629629,0.856579,2.29468,0.629629,3.85789,694.5999999999999,4.34125,663,4.14375,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Sean Manaea","NYM",10.4987,8.18249,12.1901,4.10365,29.589,29.2237,0.00134428,0.0648416,0.125589,170.151,709.921,149.384,84.3285,77.5822,23.5679,57.5852,0.95785,7.66817,171.636,9.07858,3.04593,2.98056,1.2466,0.241768,0.081115,0.1606532409787178,0.231723,1.21639,0.279925,0.704936,,,4.10018,2.21083,2.15499,183.33999633789062,2.33359,0.837026,1.1267,2.33359,-0.837026,3.49774,721.4,4.2435294117647056,684,4.023529411764706,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Drew Rasmussen","TBR",7.23428,5.84982,6.55127,3.30269,33.6806,17.2851,0.100459,1.62688,0,109.293,443.809,96.0573,43.5943,40.1068,10.0738,26.4291,0.472028,3.27924,107.372,8.84176,2.17637,4.06262,0.829552,0.241932,0.0595507,0.18238138034939766,0.231966,1.12071,0.289843,0.727901,,,3.21535,2.20447,2.24959,227.61000061035156,4.76847,0.181218,0.769253,4.76847,-0.181218,3.97433,569,5.220183486238532,550,5.045871559633028,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Bryan Woo","SEA",8.76644,6.47142,10.0111,3.6689,25.1405,25.1405,0,0,0,137.097,552.694,119.966,60.7483,55.8884,17.7034,27.5984,0.941858,6.17739,130.313,8.55466,1.81175,4.72178,1.16217,0.235778,0.0499342,0.18584409728646278,0.231185,1.07635,0.275714,0.707089,,,3.68322,2.19188,1.9528,135.33999633789062,4.17495,0.256115,0.894248,4.17495,-0.256115,3.80767,638.4000000000002,4.659854014598541,609,4.445255474452555,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Nick Martinez","CIN",8.38934,7.77372,8.54823,4.15925,38.2774,22.0322,0.0924227,0.974432,0.696874,144.031,605.755,143.748,72.3505,66.5625,20.347,37.2174,1.10196,5.65788,121.97,7.62146,2.32558,3.27723,1.27141,0.201352,0.0614397,0.1399124227464199,0.255379,1.25643,0.293418,0.712323,,,4.20234,2.18996,2.07628,337.2900085449219,6.28844,0.472918,0.723881,6.28844,-0.472918,4.03483,564.2000000000002,3.9180555555555565,579,4.020833333333333,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Reese Olson","DET",7.73228,8.57816,10.3431,3.9119,26.4214,26.4214,0,0.0789274,0,142.473,596.475,131.204,67.3117,61.9268,15.6371,45.3989,1.89086,5.27501,132.784,8.38795,2.86784,2.92483,0.987791,0.222615,0.076112,0.1465025246143341,0.240389,1.23956,0.290823,0.706423,,,3.79632,2.18722,1.98572,257.44000244140625,2.08893,0.0361334,0.486875,2.08893,-0.0361334,4.35083,629.4,4.432394366197183,618,4.352112676056338,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Ryan Pepiot","TBR",9.96966,9.03539,10.92,3.86509,27.6695,27.6695,0,0,0,150.891,625.248,125.896,70.4358,64.8009,21.6269,52.2521,1.07152,8.00644,159.125,9.49108,3.11661,3.04533,1.28995,0.254498,0.0835701,0.17092816531658173,0.222829,1.18064,0.271366,0.728423,,,4.11866,2.18109,2.4073,167.49000549316406,2.3965,0.358621,0.711285,2.3965,-0.358621,4.05162,657.2,4.352317880794702,607,4.0198675496688745,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Chris Bassitt","TOR",11.3043,10.7802,13.0884,4.10126,29.7689,29.7689,0,0,0,176.228,750.136,166.621,87.2897,80.3065,22.5303,59.3632,1.41192,11.3268,162.633,8.30568,3.03168,2.73963,1.15062,0.216805,0.0791366,0.13766804337501526,0.245231,1.28234,0.291515,0.713296,,,4.18617,2.18079,2.03059,347.20001220703125,2.70147,1.00177,1.41879,2.70147,-1.00177,3.10827,701.3,3.9846590909090907,697,3.960227272727273,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Bryce Miller","SEA",11.2663,8.85378,12.4292,3.75293,29.4667,29.4667,0,0,0,170.676,693.282,147.257,77.3594,71.1706,23.4625,43.1558,1.1702,6.2029,162.363,8.56163,2.27567,3.76224,1.23721,0.234194,0.0622486,0.17194556444883347,0.228686,1.11564,0.270235,0.717501,,,3.91857,2.17681,2.34103,79.19999694824219,4.94713,0.667518,0.919864,4.94713,-0.667518,3.77351,777.3,4.545614035087719,733,4.286549707602339,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Brandon Pfaadt","ARI",9.60719,9.03489,10.1722,4.02808,34.0198,26.1791,0,0.336422,0,156.912,651.12,151.451,76.3352,70.2283,22.4049,37.5048,0.906742,5.71331,158.326,9.08112,2.15116,4.2215,1.28508,0.24316,0.0576005,0.18555988371372223,0.249138,1.20422,0.302096,0.714649,,,3.83096,2.17332,2.2528,169.14999389648438,3.25955,-1.64874,0.839926,3.25955,1.64874,3.8801,682.5999999999998,4.347770700636941,683,4.350318471337579,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Nestor Cortes","MIL",8.78479,7.37292,9.73606,3.86676,32.0653,23.4343,0,0.294453,0,142.761,585.687,128.711,66.6694,61.3358,21.1963,37.2196,0.563887,4.34808,139.097,8.769,2.34641,3.73719,1.33626,0.237494,0.0635487,0.17394499480724335,0.23655,1.1623,0.280114,0.728492,,,4.02148,2.17235,2.17092,272.8999938964844,3.40389,0.345514,0.55629,3.40389,-0.345514,4.25828,619.5000000000001,4.3321678321678325,597,4.174825174825175,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Nick Pivetta","SDP",8.77616,9.06779,10.2494,3.99057,27.2477,25.9834,0.000950236,0.228743,0,145.83,598.513,125.312,70.283,64.6604,22.8826,44.4588,1.00349,4.34279,166.203,10.2574,2.74381,3.73837,1.41222,0.277694,0.0742822,0.20341193675994873,0.22796,1.16417,0.284034,0.722313,,,3.93088,2.117,2.07228,201.8000030517578,3.35316,-0.827343,0.797969,3.35316,0.827343,3.93604,660.5000000000001,4.523972602739727,619,4.239726027397261,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Brandon Woodruff","MIL",7.68533,5.72528,9.91686,3.72421,20.8145,20.8145,0,0,0,123.206,505.613,107.322,55.416,50.9827,16.7232,34.8341,0.571066,4.92731,131.565,9.61063,2.54458,3.77691,1.22161,0.260209,0.0688948,0.19131440669298172,0.230379,1.15381,0.285295,0.730483,,,3.7635,2.08894,2.2384,233.22000122070312,3.14719,-0.561367,0.456041,3.14719,0.561367,4.39195,566.9000000000001,4.608943089430895,538,4.373983739837398,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Carlos Rodón","NYY",11.7989,9.80185,12.2215,4.1228,28.3629,28.3629,0,0,0,161.103,667.793,138.994,80.2167,73.7994,25.4227,53.2532,0.682493,7.29139,180.585,10.0884,2.97499,3.39106,1.42024,0.27042,0.079745,0.1906750202178955,0.228892,1.19332,0.283051,0.71514,,,4.10352,2.07167,2.00578,124.54000091552734,3.60501,-1.18649,1.251,3.60501,1.18649,3.332,704.5000000000001,4.375776397515529,662,4.111801242236025,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Shohei Ohtani","LAD",8.57089,4.82854,8.53754,3.52655,19.3671,19.3671,0,0,0,110.956,455.043,88.9995,47.2577,43.4771,13.735,37.6055,0.673869,5.55492,129.894,10.5361,3.05029,3.45413,1.11409,0.285455,0.0826416,0.20281321555376053,0.21608,1.14103,0.280572,0.738967,,,3.60132,2.05953,2.25259,1.5399999618530273,1.45992,0.28635,0.538913,1.45992,-0.28635,4.28145,545.8000000000001,4.917117117117118,501,4.513513513513513,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"José Soriano","LAA",7.69577,8.29073,10.0712,3.91103,25.1993,25.159,0,0.07984,0.310266,139.539,598.209,123.822,65.9109,60.6381,13.4758,58.567,1.87908,9.76089,132.553,8.54941,3.77745,2.26328,0.869161,0.221583,0.0979038,0.1236795037984848,0.233679,1.30708,0.28747,0.712304,,,3.99107,1.97489,2.1644,340.79998779296875,1.08614,1.05411,0.829693,1.08614,-1.05411,3.89374,612.7,4.376428571428572,590,4.214285714285714,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Clay Holmes","NYM",8.45996,7.41753,8.52182,3.66451,47.7961,17.6846,2.29626,0.912376,6.3202,132.303,565.037,121.507,58.554,53.8696,10.3217,50.3009,2.3086,7.51334,125.737,8.55334,3.42174,2.4997,0.702137,0.222529,0.0890223,0.1335071101784706,0.239553,1.29859,0.299558,0.719723,,,3.59088,1.97228,2.00185,303.489990234375,3.75031,-1.15739,0.796224,3.75031,1.15739,3.93837,628.6000000000001,4.7621212121212135,622,4.712121212121212,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Jesús Luzardo","PHI",8.99707,7.66708,10.5935,4.06971,31.0502,24.3825,0,0.278083,0,143.148,597.284,127.678,70.3586,64.7299,20.2618,47.8442,0.783081,5.20178,146.688,9.22257,3.00806,3.06595,1.2739,0.245591,0.0801028,0.16548848897218704,0.2346,1.22616,0.284706,0.714642,,,4.06881,1.9217,1.89956,238.58999633789062,1.75575,-0.583419,0.752336,1.75575,0.583419,3.99689,614.4000000000001,4.296503496503497,590,4.125874125874126,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Robbie Ray","SFG",9.24601,8.79455,10.6265,3.97181,25.6689,25.6689,0,0,0,142.509,596.026,123.835,68.3598,62.891,21.4496,49.8904,0.54517,7.59929,158.881,10.034,3.15077,3.18461,1.35463,0.266568,0.0837051,0.1828630343079567,0.229948,1.21905,0.285829,0.733254,,,4.10362,1.91818,2.09953,152.38999938964844,4.26371,-0.165672,0.754113,4.26371,0.165672,3.99452,621.5000000000001,4.346153846153847,586,4.0979020979020975,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Gavin Williams","CLE",7.68059,8.24932,8.46754,3.99172,25.792,25.792,0,0,0,136.37,574.278,119.011,65.743,60.4836,16.3302,52.3564,0.941735,6.07353,139.378,9.19848,3.45535,2.66209,1.07774,0.2427,0.091169,0.15153145790100098,0.230709,1.25663,0.285113,0.711251,,,3.96451,1.91409,1.70476,246.8000030517578,3.96131,-0.77493,0.612985,3.96131,0.77493,4.18269,604.2000000000002,4.442647058823531,576,4.235294117647059,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Kumar Rocker","TEX",5.78082,7.04445,7.42537,3.8405,28.0121,21.4129,0,0.293415,0,112.723,468.704,101.195,52.2841,48.1014,13.3137,34.507,0.799199,4.97846,117.535,9.38416,2.7551,3.40611,1.06299,0.250765,0.0736221,0.17714262753725052,0.235766,1.20386,0.294538,0.712591,,,3.66741,1.88856,1.71311,274.3900146484375,4.03448,-1.17139,0.277566,4.03448,1.17139,4.62991,529.7,4.687610619469027,512,4.530973451327434,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Clarke Schmidt","NYY",7.55363,7.32142,6.46072,3.90967,33.0316,21.8262,0,0.578309,0.150706,128.656,542.656,118.525,60.749,55.8891,16.5842,41.7496,2.03811,7.93002,128.817,9.01131,2.92056,3.08548,1.16013,0.237383,0.0769358,0.16044766455888748,0.240428,1.24576,0.293292,0.726164,,,3.99815,1.86588,1.81191,224.8300018310547,2.53155,-0.101679,0.437179,2.53155,0.101679,4.41709,548.0999999999999,4.248837209302325,536,4.155038759689923,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Miles Mikolas","STL",9.09529,10.8493,11.7013,4.58708,28.8499,28.8499,0,0,0,167.453,701.973,178.052,92.7679,85.3464,24.5218,30.8149,0.65525,6.20446,118.259,6.35599,1.65619,3.83771,1.31796,0.168466,0.0438976,0.12456846609711647,0.267766,1.24732,0.294022,0.665186,,,4.32098,1.85647,1.07446,599.9500122070312,3.72271,0.249684,1.45695,3.72271,-0.249684,3.0574,590.5,3.535928143712575,635,3.802395209580838,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Jeffrey Springs","ATH",7.70399,7.00279,9.19027,3.82623,28.4547,24.6507,0,0.325762,0.209107,131.748,545.101,120.253,60.8816,56.011,18.8137,37.7738,0.599994,3.6863,131.796,9.00325,2.5804,3.48909,1.2852,0.241783,0.0692969,0.1724861040711403,0.238767,1.19945,0.287337,0.737693,,,3.96623,1.82224,2.09304,261.9800109863281,5.03667,-2.43109,0.361692,5.03667,2.43109,4.51774,569.1000000000001,4.311363636363637,551,4.174242424242424,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"José Berríos","TOR",11.9824,11.2563,14.1781,4.21711,30.1776,30.1776,0,0,0,185.315,779.669,178.483,94.3836,86.8329,27.7593,51.7295,1.1986,10.1885,159.338,7.7384,2.51229,3.08022,1.34815,0.204367,0.0663481,0.13801852613687515,0.24867,1.24227,0.284034,0.709847,,,4.39653,1.77458,1.8704,237.22000122070312,4.0653,-0.112729,1.46685,4.0653,0.112729,3.04421,693.8,3.75027027027027,693,3.745945945945946,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Shane Baz","TBR",8.06955,7.05945,9.97088,3.97561,30.8089,24.1067,0,0.310873,0,138.425,580.502,121.925,66.4643,61.1472,18.9546,48.7246,0.961244,6.63612,131.615,8.55722,3.16793,2.7012,1.23237,0.226726,0.0839354,0.14279098063707352,0.232176,1.23279,0.274903,0.722941,,,4.24476,1.76547,1.91012,185.9499969482422,6.33535,1.1517,0.509987,6.33535,-1.1517,4.32002,566.3,4.1036231884057965,539,3.9057971014492754,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"David Peterson","NYM",8.70423,6.70292,9.53455,3.85855,28.071,24.2714,0,0.513518,0.0882135,137.99,594.012,131.784,64.3045,59.1601,14.4679,53.627,1.79231,6.9287,128.334,8.37018,3.49767,2.39308,0.943626,0.216045,0.0902793,0.1257658749818802,0.247037,1.34365,0.300305,0.733285,,,3.98598,1.73181,2.15221,373.92999267578125,2.46249,0.247046,1.10597,2.46249,-0.247046,3.52537,582.8,4.223188405797101,585,4.239130434782608,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Luis Gil","NYY",10.5649,8.23763,9.74932,4.1107,30.9925,27.013,0,0.300475,0,145.907,620.375,118.276,72.4373,66.6423,20.1713,70.786,2.23503,6.72371,161.4,9.95564,4.3663,2.28011,1.24423,0.260165,0.114102,0.14606297761201859,0.217873,1.29577,0.271536,0.725178,,,4.34502,1.7116,1.83334,199.33999633789062,3.61051,2.05664,1.25528,3.61051,-2.05664,3.3263,615.6000000000001,4.216438356164384,558,3.8219178082191783,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Justin Verlander","SFG",7.72401,7.87512,9.48556,4.21993,21.5593,21.5593,0,0,0,125.535,527.93,122.877,63.9794,58.861,17.3411,34.5259,0.453281,5.22003,105.575,7.56902,2.47527,3.05785,1.24324,0.199979,0.0653987,0.13458078354597092,0.251702,1.25386,0.288928,0.701772,,,4.2301,1.70263,1.42699,368.239990234375,4.20232,-0.990183,0.551879,4.20232,0.990183,4.26416,495.50000000000006,3.932539682539683,501,3.9761904761904763,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Yu Darvish","SDP",9.2434,7.71157,9.9241,4.0995,23.7099,23.7099,0,0,0,137.38,568.949,124.401,68.018,62.5765,20.2792,38.1366,0.559817,6.63621,132.664,8.69103,2.4984,3.47865,1.32852,0.233173,0.0670299,0.16614334285259247,0.237326,1.18312,0.280474,0.704598,,,4.13183,1.68715,1.71447,231.85000610351562,3.15004,0.403079,0.718407,3.15004,-0.403079,4.04212,576.4000000000002,4.207299270072994,556,4.0583941605839415,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Jon Gray","TEX",7.80716,8.39541,9.29678,4.30212,34.7676,23.9035,0.62268,0.293925,0,140.222,591.738,134.692,72.8567,67.0282,19.6248,43.6054,1.10553,5.39367,126.252,8.10333,2.79876,2.89533,1.25959,0.213358,0.0736904,0.13966744393110275,0.248171,1.27153,0.289942,0.699104,,,4.23347,1.68277,1.20152,437.1000061035156,3.12692,-0.935974,0.855379,3.12692,0.935974,3.85949,549,3.9214285714285713,550,3.9285714285714284,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Matthew Boyd","CHC",6.33744,5.22522,5.79311,3.91849,23.7742,18.6938,0,0.258107,0,102.74,428.384,92.0791,48.6212,44.7315,13.669,32.6413,2.32448,4.69138,106.677,9.34492,2.85938,3.26816,1.19741,0.249022,0.0761964,0.172825388610363,0.235466,1.21395,0.289651,0.720747,,,3.90954,1.67257,1.45817,307.8299865722656,3.2233,-1.04923,0.182508,3.2233,1.04923,4.75666,450.8,4.376699029126214,433,4.203883495145631,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Ryan Feltner","COL",5.58877,10.1983,9.85261,4.86602,28.2777,28.2777,0,0,0,157.728,686.007,163.187,92.6944,85.2788,22.0093,57.0068,0.697999,6.82488,134.171,7.65584,3.25282,2.3536,1.25586,0.195583,0.0830994,0.11248346418142319,0.262284,1.39603,0.302959,0.673243,,,4.49328,1.63445,1.66513,663.0700073242188,3.88043,-0.226104,1.98187,3.88043,0.226104,2.35751,550.8,3.4860759493670885,580,3.670886075949367,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Jameson Taillon","CHC",10.8219,9.44777,11.3007,4.31898,28.3149,28.3149,0.00142486,0,0,166.295,693.769,165.717,86.7423,79.8029,25.0285,39.204,0.698716,4.92899,132.103,7.14951,2.12175,3.36964,1.35456,0.190414,0.0565087,0.13390520587563515,0.255092,1.23227,0.28566,0.695655,,,4.33045,1.62203,1.60827,349.6600036621094,3.42858,0.158451,1.25804,3.42858,-0.158451,3.32261,621.3000000000001,3.74277108433735,637,3.8373493975903616,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Kutter Crawford","BOS",8.02845,9.53955,8.59253,4.35909,42.9784,21.0917,0,0.587807,0,144.432,599.838,131.951,76.0376,69.9546,23.32,41.3877,1.95863,6.20183,140.504,8.75523,2.579,3.39482,1.45314,0.234236,0.0689982,0.1652381271123886,0.238935,1.20014,0.279672,0.691597,,,4.30834,1.61647,1.43207,295.44000244140625,4.20965,0.548825,0.985586,4.20965,-0.548825,3.68589,584.5000000000002,4.0590277777777795,566,3.9305555555555554,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Aaron Civale","MIL",8.07822,8.49214,9.15529,4.36484,27.0843,27.0843,0,0,0,148.612,627.23,144.168,78.3416,72.0743,23.7501,44.0549,0.8263,6.54557,137.988,8.35657,2.66798,3.13217,1.43831,0.219995,0.0702373,0.1497579738497734,0.250018,1.26654,0.290239,0.709036,,,4.40849,1.59737,1.52786,369.55999755859375,1.70425,2.20044,1.04736,1.70425,-2.20044,3.60352,556.0000000000001,3.7315436241610747,556,3.7315436241610738,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Mitchell Parker","WSN",7.24407,8.90712,9.20671,4.27842,30.4945,26.0932,0,0.303715,0,143.708,611.464,138.954,74.2564,68.3159,18.8703,50.587,1.06721,3.73377,128.042,8.0189,3.16812,2.53113,1.18179,0.209402,0.0827309,0.1266714185476303,0.249404,1.31893,0.292721,0.706736,,,4.22552,1.59589,1.51608,482.2200012207031,2.43319,2.12542,1.00986,2.43319,-2.12542,3.65351,561.5000000000001,3.8993055555555562,564,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Eduardo Rodriguez","ARI",9.30184,8.10323,8.9162,4.00527,27.5119,23.371,0,0.283321,0,132.996,562.084,127.611,64.334,59.1873,16.6369,43.6333,1.14065,3.82113,122.009,8.25651,2.95271,2.79625,1.12584,0.217066,0.0776276,0.13943827897310257,0.247966,1.28759,0.295156,0.722598,,,4.02834,1.58161,1.96958,418.5899963378906,2.29113,0.534871,0.79975,2.29113,-0.534871,3.93367,542.3,4.077443609022556,544,4.090225563909774,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"David Festa","MIN",5.75897,6.33159,6.0369,3.9723,32.5852,17.4411,0,0.747581,0,106.076,446.926,96.0518,50.8893,46.8182,13.0343,38.0639,0.976382,4.26744,113.847,9.65939,3.22954,2.99095,1.1059,0.254734,0.0851681,0.16956577450037003,0.237402,1.26434,0.298932,0.718288,,,3.81456,1.58047,1.23717,295.9800109863281,2.5675,-1.36,0.264165,2.5675,1.36046,4.64778,480.9000000000001,4.5367924528301895,467,4.40566037735849,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Max Scherzer","TOR",7.03094,5.64968,8.27789,3.88124,20.9298,18.5923,0,0.269102,0,105.299,430.007,91.5976,49.3586,45.4099,16.669,27.5386,0.390173,4.45162,107.857,9.21869,2.35376,3.91659,1.42472,0.250827,0.0640422,0.1867847442626953,0.230135,1.13141,0.273972,0.72837,,,4.08722,1.57168,1.49618,313.1000061035156,2.35232,-0.294265,0.538492,2.35232,0.294265,4.28201,448.7,4.273333333333333,424,4.038095238095238,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Kyle Harrison","SFG",7.7214,7.8906,9.776,4.10303,25.3384,25.3384,0,0,0,136.587,579.731,123.582,67.6834,62.2687,18.6915,50.8977,0.710648,7.63886,138.544,9.12897,3.35377,2.722,1.23163,0.23898,0.0877954,0.15118411928415298,0.237113,1.27743,0.288193,0.72008,,,4.20254,1.57152,1.71447,371.7799987792969,3.29396,-0.264294,0.756135,3.29396,0.264294,3.99182,558.7000000000002,4.078102189781023,539,3.934306569343066,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
