"","name","team","points","IDFANGRAPHS","ESPNID","position","replacement_pr","adj_points","FANTPROSNAME","ESPN"
"516","Bowden Francis","TOR",2.7578103167209,"20548",4734325,"SP",4.41978805996897,-1.66197774324807,"Bowden Francis",NA
"517","Bowden Francis","TOR",2.7578103167209,"20548",4734325,"RP",-1.69800583148189,4.45581614820279,"Bowden Francis",NA
"518","Yu Darvish","SDP",2.74822090263793,"13074",32055,"SP",4.41978805996897,-1.67156715733103,"Yu Darvish",142
"519","Kutter Crawford","BOS",2.71320776157562,"20531",41277,"SP",4.41978805996897,-1.70658029839334,"Kutter Crawford",203
"520","Brandon Woodruff","MIL",2.573123117676,"16162",37515,"SP",4.41978805996897,-1.84666494229297,"Brandon Woodruff",NA
"521","Shane Baz","TBR",2.56175722262696,"22264",39639,"SP",4.41978805996897,-1.85803083734201,"Shane Baz",356
"522","Spencer Strider","ATL",2.55432594702443,"27498",4307825,"SP",4.41978805996897,-1.86546211294453,"Spencer Strider",4
"523","Jeffrey Springs","ATH",2.47031596129191,"17677",35397,"SP",4.41978805996897,-1.94947209867705,"Jeffrey Springs",NA
"524","Aaron Civale","MIL",2.42032095589513,"19479",40934,"SP",4.41978805996897,-1.99946710407383,"Aaron Civale",288
"525","Charlie Morton","BAL",2.32111179527593,"4676",29155,"SP",4.41978805996897,-2.09867626469303,"Charlie Morton",150
"526","Emmanuel Clase","CLE",2.29113065333913,"21032",41743,"RP",-1.69800583148189,3.98913648482102,"Emmanuel Clase",58
"527","Nick Lodolo","CIN",2.26698868015272,"26378",42433,"SP",4.41978805996897,-2.15279937981624,"Nick Lodolo",310
"528","José Soriano","LAA",2.09609877118493,"22100",NA,NA,NA,NA,"Jose Soriano",NA
"529","Nick Martinez","CIN",2.06890721528464,"12730",33372,"SP",4.41978805996897,-2.35088084468433,"Nick Martinez",480
"530","Nick Martinez","CIN",2.06890721528464,"12730",33372,"RP",-1.69800583148189,3.76691304676653,"Nick Martinez",480
"531","Gavin Williams","CLE",2.05779075751695,"30122",4345076,"SP",4.41978805996897,-2.36199730245201,"Gavin Williams",234
"532","Kyle Harrison","SFG",1.97725869867125,"27758",4683375,"SP",4.41978805996897,-2.44252936129771,"Kyle Harrison",190
"533","Dean Kremer","BAL",1.96449551238012,"19350",38295,"SP",4.41978805996897,-2.45529254758885,"Dean Kremer",249
"534","Clay Holmes","NYM",1.85090961484813,"13649",32827,"RP",-1.69800583148189,3.54891544633003,"Clay Holmes",103
"535","Spencer Arrighetti","HOU",1.7410517170711,"29921",NA,NA,NA,NA,"Spencer Arrighetti",NA
"536","Jon Gray","TEX",1.72516835695353,"14916",33203,"SP",4.41978805996897,-2.69461970301543,"Jon Gray",222
"537","Mason Miller","ATH",1.64702955173139,"31757",4730225,"RP",-1.69800583148189,3.34503538321328,"Mason Miller",277
"538","David Peterson","NYM",1.58359069439363,"20302",40921,"SP",4.41978805996897,-2.83619736557534,"David Peterson",NA
"539","Andrew Abbott","CIN",1.58003888090004,"29911",4414528,"SP",4.41978805996897,-2.83974917906892,"Andrew Abbott",298
"540","Drew Rasmussen","TBR",1.57028750384342,"25385",42584,"SP",4.41978805996897,-2.84950055612555,"Drew Rasmussen",NA
"541","Drew Rasmussen","TBR",1.57028750384342,"25385",42584,"RP",-1.69800583148189,3.26829333532531,"Drew Rasmussen",NA
"542","Mitchell Parker","WSN",1.55452677785098,"27636",NA,NA,NA,NA,"Mitchell Parker",NA
"543","Zack Littell","TBR",1.51038394833752,"15823",36052,"SP",4.41978805996897,-2.90940411163144,"Zack Littell",NA
"544","Frankie Montas","NYM",1.41382863043735,"14309",33249,"SP",4.41978805996897,-3.00595942953161,"Frankie Montas",316
"545","Ryan Feltner","COL",1.41126121359047,"21446",4019484,"SP",4.41978805996897,-3.00852684637849,"Ryan Feltner",NA
"546","Luis L. Ortiz","CLE",1.33644125816532,"27646",5101355,"SP",4.41978805996897,-3.08334680180365,"Luis L. Ortiz",NA
"547","Luis L. Ortiz","CLE",1.33644125816532,"27646",5101355,"RP",-1.69800583148189,3.03444708964721,"Luis L. Ortiz",NA
"548","Edwin Díaz","NYM",1.26541684644162,"14710",35394,"RP",-1.69800583148189,2.96342267792351,"Edwin Diaz",55
"549","Eduardo Rodriguez","ARI",1.25725184035598,"13164",32675,"SP",4.41978805996897,-3.16253621961298,"Eduardo Rodriguez",177
"550","Tobias Myers","MIL",1.23259510520247,"22191",NA,NA,NA,NA,"Tobias Myers",NA
"551","Clarke Schmidt","NYY",1.17727158410549,"19899",41085,"SP",4.41978805996897,-3.24251647586348,"Clarke Schmidt",301
"552","Ryan Weathers","MIA",0.948503696029118,"23796",41178,"SP",4.41978805996897,-3.47128436393985,"Ryan Weathers",NA
"553","Ryan Helsley","STL",0.866634921746575,"18138",39909,"RP",-1.69800583148189,2.56464075322847,"Ryan Helsley",131
"554","DJ Herz","WSN",0.739983791516669,"26389",NA,NA,NA,NA,"DJ Herz",NA
"555","Jonathan Cannon","CHW",0.736828817321278,"31730",NA,NA,NA,NA,"Jonathan Cannon",NA
"556","Max Scherzer","TOR",0.581398247158269,"3137",28976,"SP",4.41978805996897,-3.8383898128107,"Max Scherzer",237
"557","Raisel Iglesias","ATL",0.572957923271344,"17130",33618,"RP",-1.69800583148189,2.27096375475324,"Raisel Iglesias",83
"558","Austin Gomber","COL",0.554569499562372,"16561",34897,"SP",4.41978805996897,-3.86521856040659,"Austin Gomber",NA
"559","Félix Bautista","BAL",0.53799051452023,"20666",4905859,"RP",-1.69800583148189,2.23599634600212,"Felix Bautista",NA
"560","Kumar Rocker","TEX",0.510879361506836,"31843",4414525,"SP",4.41978805996897,-3.90890869846213,"Kumar Rocker",NA
"561","Justin Verlander","SFG",0.467480282533206,"8700",6341,"SP",4.41978805996897,-3.95230777743576,"Justin Verlander",172
"562","Jhoan Duran","MIN",0.465231601038337,"21029",41109,"RP",-1.69800583148189,2.16323743252023,"Jhoan Duran",99
"563","Walker Buehler","BOS",0.454955024870683,"19374",39251,"SP",4.41978805996897,-3.96483303509828,"Walker Buehler",139
"564","Ryan Walker","SFG",0.449632645448091,"20423",5000950,"RP",-1.69800583148189,2.14763847692998,"Ryan Walker",NA
"565","Josh Hader","HOU",0.420446352090734,"14212",32760,"RP",-1.69800583148189,2.11845218357263,"Josh Hader",53
"566","Andrés Muñoz","SEA",0.417369054210658,"20373",40939,"RP",-1.69800583148189,2.11537488569255,"Andres Munoz",107
"567","Kyle Gibson","",0.365924717919917,"10123",31053,"SP",4.41978805996897,-4.05386334204905,"Kyle Gibson",279
"568","Andre Pallante","STL",0.19497573210374,"26108",4109034,"SP",4.41978805996897,-4.22481232786522,"Andre Pallante",NA
"569","Andre Pallante","STL",0.19497573210374,"26108",4109034,"RP",-1.69800583148189,1.89298156358563,"Andre Pallante",NA
"570","Tyler Mahle","TEX",0.185959489001805,"16358",34973,"SP",4.41978805996897,-4.23382857096716,"Tyler Mahle",NA
"571","Devin Williams","NYY",0.035138416396618,"15816",33224,"RP",-1.69800583148189,1.73314424787851,"Devin Williams",266
"572","Martín Pérez","CHW",0.0315058200434578,"6902",31098,"SP",4.41978805996897,-4.38828223992551,"Martin Perez",416
"573","Jeff Hoffman","TOR",-0.0262024331602277,"17432",33841,"RP",-1.69800583148189,1.67180339832166,"Jeff Hoffman",460
"574","Cade Smith","CLE",-0.0325271355994567,"27867",4987924,"RP",-1.69800583148189,1.66547869588244,"Cade Smith",NA
"575","Jason Adam","SDP",-0.116493396875923,"11861",32145,"RP",-1.69800583148189,1.58151243460597,"Jason Adam",259
"576","Edward Cabrera","MIA",-0.135212990782488,"21690",40944,"SP",4.41978805996897,-4.55500105075145,"Edward Cabrera",NA
"577","Ben Lively","CLE",-0.190323442756457,"14932",33194,"SP",4.41978805996897,-4.61011150272542,"Ben Lively",NA
"578","Kyle Freeland","COL",-0.251666896115647,"16256",33839,"SP",4.41978805996897,-4.67145495608461,"Kyle Freeland",440
"579","Griffin Jax","MIN",-0.37792338906732,"20253",42604,"RP",-1.69800583148189,1.32008244241457,"Griffin Jax",429
"580","Matt Strahm","PHI",-0.398724436804116,"13799",34862,"RP",-1.69800583148189,1.29928139467778,"Matt Strahm",260
"581","Bryan Abreu","HOU",-0.42426970960539,"16609",41208,"RP",-1.69800583148189,1.2737361218765,"Bryan Abreu",256
"582","Jose Quintana","",-0.426952423065656,"11423",32106,"SP",4.41978805996897,-4.84674048303462,"Jose Quintana",358
"583","Andrew Heaney","",-0.501413975728568,"15423",32672,"SP",4.41978805996897,-4.92120203569753,"Andrew Heaney",286
"584","Javier Assad","CHC",-0.592256860597948,"21741",5002950,"SP",4.41978805996897,-5.01204492056691,"Javier Assad",NA
"585","Michael Lorenzen","KCR",-0.612557431378087,"14843",33252,"SP",4.41978805996897,-5.03234549134705,"Michael Lorenzen",NA
"586","Reid Detmers","LAA",-0.645581746364414,"27468",4326697,"SP",4.41978805996897,-5.06536980633338,"Reid Detmers",162
"587","Tanner Scott","LAD",-0.8989889947028,"17586",35135,"RP",-1.69800583148189,0.799016836779092,"Tanner Scott",127
"588","Casey Mize","DET",-0.900950490116949,"20492",41167,"SP",4.41978805996897,-5.32073855008591,"Casey Mize",369
"589","Cody Bradford","TEX",-0.907151122809841,"27597",4142539,"SP",4.41978805996897,-5.32693918277881,"Cody Bradford",NA
"590","Matthew Boyd","CHC",-0.912685357450884,"15440",34401,"SP",4.41978805996897,-5.33247341741985,"Matthew Boyd",NA
"591","Tomoyuki Sugano","BAL",-0.961336697995588,"sa3025685",NA,NA,NA,NA,"Tomoyuki Sugano",NA
"592","Bailey Falter","PIT",-0.974423305949012,"20070",4705677,"SP",4.41978805996897,-5.39421136591798,"Bailey Falter",NA
"593","David Festa","MIN",-0.983932077167644,"30056",NA,NA,NA,NA,"David Festa",NA
"594","Tyler Holton","DET",-1.25132338832887,"26231",3983833,"SP",4.41978805996897,-5.67111144829783,"Tyler Holton",NA
"595","Tyler Holton","DET",-1.25132338832887,"26231",3983833,"RP",-1.69800583148189,0.446682443153025,"Tyler Holton",NA
"596","Jordan Hicks","SFG",-1.30884547307163,"19618",37909,"SP",4.41978805996897,-5.7286335330406,"Jordan Hicks",305
"597","Jordan Hicks","SFG",-1.30884547307163,"19618",37909,"RP",-1.69800583148189,0.389160358410262,"Jordan Hicks",305
"598","Orion Kerkering","PHI",-1.33288009503092,"31776",4630789,"RP",-1.69800583148189,0.365125736450973,"Orion Kerkering",NA
"599","Simeon Woods Richardson","MIN",-1.34050730369851,"24494",41383,"SP",4.41978805996897,-5.76029536366748,"Simeon Woods Richardson",NA
"600","Germán Márquez","COL",-1.41722007778124,"15038",34874,"SP",4.41978805996897,-5.8370081377502,"German Marquez",NA
"601","A.J. Puk","ARI",-1.44352278293102,"19343",36201,"RP",-1.69800583148189,0.254483048550873,"A.J. Puk",174
"602","Mitch Spence","ATH",-1.46720553392746,"27707",NA,NA,NA,NA,"Mitch Spence",NA
"603","Colin Rea","CHC",-1.62268233441013,"12317",33950,"SP",4.41978805996897,-6.04247039437909,"Colin Rea",NA
"604","Grant Holmes","ATL",-1.63637456400291,"16944",33840,"SP",4.41978805996897,-6.05616262397188,"Grant Holmes",NA
"605","Grant Holmes","ATL",-1.63637456400291,"16944",33840,"RP",-1.69800583148189,0.0616312674789776,"Grant Holmes",NA
"606","Lucas Giolito","BOS",-1.6527725671681,"15474",32697,"SP",4.41978805996897,-6.07256062713707,"Lucas Giolito",431
"607","Davis Martin","CHW",-1.67426476766481,"21448",42823,"SP",4.41978805996897,-6.09405282763378,"Davis Martin",NA
"608","Robert Suarez","SDP",-1.69800583148189,"30115",4148749,"RP",-1.69800583148189,0,"Robert Suarez",216
"609","Chris Martin","TEX",-1.75313114428877,"11847",32903,"RP",-1.69800583148189,-0.0551253128068789,"Chris Martin",NA
"610","Hayden Birdsong","SFG",-1.7901206587353,"31635",5197166,"SP",4.41978805996897,-6.20990871870427,"Hayden Birdsong",NA
"611","Shane Bieber","CLE",-1.8880866610154,"19427",40912,"SP",4.41978805996897,-6.30787472098436,"Shane Bieber",101
"612","Sean Burke","CHW",-2.06193819547526,"29878",4867679,"SP",4.41978805996897,-6.48172625544423,"Sean Burke",NA
"613","Justin Martinez","ARI",-2.07708074335102,"24453",5116851,"RP",-1.69800583148189,-0.379074911869125,"Justin Martinez",NA
"614","Max Meyer","MIA",-2.08413660650938,"27474",4345164,"SP",4.41978805996897,-6.50392466647834,"Max Meyer",NA
"615","Lance Lynn","",-2.10307328904259,"2520",30820,"SP",4.41978805996897,-6.52286134901156,"Lance Lynn",197
"616","Kirby Yates","LAD",-2.114304384728,"9073",32623,"RP",-1.69800583148189,-0.416298553246112,"Kirby Yates",NA
"617","Jeremiah Estrada","SDP",-2.20691299743855,"22210",41014,"RP",-1.69800583148189,-0.508907165956663,"Jeremiah Estrada",NA
"618","Robert Garcia","TEX",-2.22813980211634,"23363",5125167,"RP",-1.69800583148189,-0.530133970634443,"",NA
"619","Trevor Williams","WSN",-2.34644413808519,"16977",33305,"SP",4.41978805996897,-6.76623219805415,"Trevor Williams",NA
"620","Lucas Erceg","KCR",-2.37400002231883,"19360",36618,"RP",-1.69800583148189,-0.675994190836936,"Lucas Erceg",NA
"621","Tony Gonsolin","LAD",-2.39373325868836,"19388",38958,"SP",4.41978805996897,-6.81352131865732,"Tony Gonsolin",NA
"622","Joey Estes","ATH",-2.40724647661161,"26257",NA,NA,NA,NA,"Joey Estes",NA
"623","Trevor Megill","MIL",-2.45216940551991,"17722",40080,"RP",-1.69800583148189,-0.754163574038022,"",NA
"624","Edwin Uceta","TBR",-2.45686826812779,"20539",41308,"RP",-1.69800583148189,-0.758862436645896,"Edwin Uceta",NA
"625","Rhett Lowder","CIN",-2.51188235362871,"33876",4758873,"SP",4.41978805996897,-6.93167041359768,"Rhett Lowder",NA
"626","Ryan Pressly","CHC",-2.52497161277291,"7005",33072,"RP",-1.69800583148189,-0.826965781291013,"Ryan Pressly",243
"627","Keegan Akin","BAL",-2.54599216179248,"19362",36724,"RP",-1.69800583148189,-0.847986330310586,"Keegan Akin",NA
"628","Alex Cobb","DET",-2.55433431734584,"6562",31086,"SP",4.41978805996897,-6.97412237731481,"Alex Cobb",NA
"629","Kevin Ginkel","ARI",-2.61009425113701,"19876",41432,"RP",-1.69800583148189,-0.912088419655114,"Kevin Ginkel",NA
"630","Blake Treinen","LAD",-2.66104211630322,"12572",32185,"RP",-1.69800583148189,-0.963036284821327,"Blake Treinen",NA
"631","Ben Joyce","LAA",-2.68158362862422,"31461",4867388,"RP",-1.69800583148189,-0.983577797142331,"Ben Joyce",489
"632","Luis Garcia","HOU",-2.68279515955329,"23735",4684365,"SP",4.41978805996897,-7.10258321952226,"Luis Garcia",NA
"633","Luis Garcia","HOU",-2.68279515955329,"23735",4684365,"SP",4.41978805996897,-7.10258321952226,"Luis Garcia",NA
"634","Luke Weaver","NYY",-2.69782883560342,"16918",33770,"RP",-1.69800583148189,-0.999823004121526,"Luke Weaver",NA
"635","Pete Fairbanks","TBR",-2.71555559314729,"17998",42180,"RP",-1.69800583148189,-1.01754976166539,"Pete Fairbanks",123
"636","Dylan Lee","ATL",-2.73141807174638,"19996",41455,"RP",-1.69800583148189,-1.03341224026449,"Dylan Lee",NA
"637","Jordan Montgomery","ARI",-2.76793588365174,"16511",38173,"SP",4.41978805996897,-7.18772394362071,"Jordan Montgomery",164
"638","Chris Paddack","MIN",-2.78824105648335,"20099",35999,"SP",4.41978805996897,-7.20802911645232,"Chris Paddack",NA
"639","Cal Quantrill","MIA",-2.79887113895068,"19312",39875,"SP",4.41978805996897,-7.21865919891965,"Cal Quantrill",NA
"640","Johan Oviedo","PIT",-2.84007768997378,"22487",41405,"SP",4.41978805996897,-7.25986574994274,"Johan Oviedo",NA
"641","Steven Matz","STL",-2.84368852414182,"13361",33106,"SP",4.41978805996897,-7.26347658411078,"Steven Matz",NA
"642","Steven Matz","STL",-2.84368852414182,"13361",33106,"RP",-1.69800583148189,-1.14568269265993,"Steven Matz",NA
"643","Kris Bubic","KCR",-2.88021835611011,"21455",41201,"RP",-1.69800583148189,-1.18221252462822,"Kris Bubic",NA
"644","Joel Payamps","MIL",-2.92736101144919,"14332",NA,NA,NA,NA,"Joel Payamps",253
"645","Dustin May","LAD",-2.9365719458697,"19716",40937,"SP",4.41978805996897,-7.35636000583866,"Dustin May",NA
"646","Jackson Jobe","DET",-2.95535085753463,"30203",4872647,"SP",4.41978805996897,-7.3751389175036,"Jackson Jobe",NA
"647","Bryan Hudson","MIL",-2.95846440848344,"19924",4991171,"RP",-1.69800583148189,-1.26045857700155,"Bryan Hudson",NA
"648","Yimi García","TOR",-3.00348258248809,"12095",32888,"RP",-1.69800583148189,-1.3054767510062,"Yimi Garcia",NA
"649","Marcus Stroman","NYY",-3.00474486206962,"13431",32815,"SP",4.41978805996897,-7.42453292203858,"Marcus Stroman",198
"650","Hunter Gaddis","CLE",-3.01498316777648,"25636",4187661,"RP",-1.69800583148189,-1.31697733629459,"Hunter Gaddis",NA
"651","Aroldis Chapman","BOS",-3.12486338637859,"10233",30442,"RP",-1.69800583148189,-1.42685755489669,"Aroldis Chapman",268
"652","Eury Pérez","MIA",-3.15423541468939,"27768",4917854,"SP",4.41978805996897,-7.57402347465835,"Eury Perez",182
"653","Tyler Rogers","SFG",-3.16263617148415,"15541",34026,"RP",-1.69800583148189,-1.46463034000225,"Tyler Rogers",328
"654","Porter Hodge","CHC",-3.29448532003344,"26413",5185133,"RP",-1.69800583148189,-1.59647948855155,"Porter Hodge",NA
"655","Yennier Cano","BAL",-3.31190620915046,"25911",35536,"RP",-1.69800583148189,-1.61390037766856,"Yennier Cano",180
"656","Ryne Nelson","ARI",-3.33401331723256,"26253",4916269,"SP",4.41978805996897,-7.75380137720152,"Ryne Nelson",NA
"657","A.J. Minter","NYM",-3.33577641014133,"18655",36133,"RP",-1.69800583148189,-1.63777057865944,"A.J. Minter",264
"658","Will Vest","DET",-3.34193427111046,"19769",41606,"RP",-1.69800583148189,-1.64392843962857,"Will Vest",NA
"659","Camilo Doval","SFG",-3.34742413607406,"21992",41337,"RP",-1.69800583148189,-1.64941830459217,"Camilo Doval",51
"660","Michael Soroka","WSN",-3.36003913038691,"18383",34984,"SP",4.41978805996897,-7.77982719035588,"Michael Soroka",475
"661","Michael Soroka","WSN",-3.36003913038691,"18383",34984,"RP",-1.69800583148189,-1.66203329890502,"Michael Soroka",475
"662","Andrew Kittredge","BAL",-3.37050737380093,"12828",35872,"RP",-1.69800583148189,-1.67250154231904,"Andrew Kittredge",NA
"663","Hunter Harvey","KCR",-3.37290365877551,"15507",33191,"RP",-1.69800583148189,-1.67489782729362,"Hunter Harvey",314
"664","Liam Hendriks","BOS",-3.48625030883476,"3548",31755,"RP",-1.69800583148189,-1.78824447735287,"Liam Hendriks",NA
"665","Hayden Wesneski","HOU",-3.50594928404199,"27581",42996,"SP",4.41978805996897,-7.92573734401095,"Hayden Wesneski",NA
"666","Hayden Wesneski","HOU",-3.50594928404199,"27581",42996,"RP",-1.69800583148189,-1.8079434525601,"Hayden Wesneski",NA
"667","Cole Sands","MIN",-3.54900345597814,"21461",3983841,"RP",-1.69800583148189,-1.85099762449625,"Cole Sands",NA
"668","Alec Marsh","KCR",-3.59947243183175,"27451",NA,NA,NA,NA,"Alec Marsh",NA
"669","Kyle Hendricks","LAA",-3.60063294866651,"12049",33173,"SP",4.41978805996897,-8.02042100863547,"Kyle Hendricks",373
"670","Fernando Cruz","NYY",-3.62758065731148,"7048",34068,"RP",-1.69800583148189,-1.92957482582959,"",NA
"671","Evan Phillips","LAD",-3.63569005287532,"17734",37911,"RP",-1.69800583148189,-1.93768422139342,"Evan Phillips",124
"672","Jason Foley","DET",-3.68146916451437,"19531",42698,"RP",-1.69800583148189,-1.98346333303248,"Jason Foley",324
"673","Osvaldo Bido","ATH",-3.68620875033183,"23150",5132624,"SP",4.41978805996897,-8.1059968103008,"Osvaldo Bido",NA
"674","Osvaldo Bido","ATH",-3.68620875033183,"23150",5132624,"RP",-1.69800583148189,-1.98820291884994,"Osvaldo Bido",NA
"675","Carlos Estévez","KCR",-3.71007501178704,"14542",34861,"RP",-1.69800583148189,-2.01206918030515,"Carlos Estevez",199
"676","Justin Slaten","BOS",-3.72224196376307,"25648",NA,NA,NA,NA,"Justin Slaten",NA
"677","Jesus Tinoco","MIA",-3.72536782673133,"16300",39822,"RP",-1.69800583148189,-2.02736199524944,"Jesus Tinoco",NA
"678","Yariel Rodríguez","TOR",-3.74451064494756,"33838",NA,NA,NA,NA,"Yariel Rodriguez",NA
"679","Alex Vesia","LAD",-3.77015299514692,"25007",42622,"RP",-1.69800583148189,-2.07214716366503,"Alex Vesia",NA
"680","Zebby Matthews","MIN",-3.80423118316743,"31827",4791597,"SP",4.41978805996897,-8.2240192431364,"Zebby Matthews",NA
"681","Tim Herrin","CLE",-3.8906306018484,"25139",NA,NA,NA,NA,NA,NA
"682","Quinn Mathews","STL",-3.99773980700989,"sa3023407",NA,NA,NA,NA,"Quinn Mathews",NA
"683","Derek Law","WSN",-4.00640798939423,"13133",33139,"RP",-1.69800583148189,-2.30840215791234,"Derek Law",NA
"684","Garrett Whitlock","BOS",-4.0155712743624,"20191",39674,"SP",4.41978805996897,-8.43535933433137,"Garrett Whitlock",276
"685","David Robertson","",-4.01702075358517,"8241",29172,"RP",-1.69800583148189,-2.31901492210328,"David Robertson",320
"686","Kenley Jansen","LAA",-4.0232716903144,"3096",29630,"RP",-1.69800583148189,-2.3252658588325,"Kenley Jansen",169
"687","Kevin Kelly","TBR",-4.03028771089056,"25679",5001153,"RP",-1.69800583148189,-2.33228187940866,"Kevin Kelly",NA
"688","Clayton Kershaw","LAD",-4.05549119773725,"2036",28963,"SP",4.41978805996897,-8.47527925770622,"Clayton Kershaw",312
"689","Jordan Romano","PHI",-4.09669213264207,"16122",36380,"RP",-1.69800583148189,-2.39868630116018,"Jordan Romano",82
"690","Trent Thornton","SEA",-4.12585566721468,"17948",36728,"RP",-1.69800583148189,-2.42784983573279,"Trent Thornton",NA
"691","Jakob Junis","CLE",-4.13711294859754,"13619",36056,NA,NA,NA,"Jakob Junis",NA
"692","Adrian Morejon","SDP",-4.17179144192759,"20039",40917,"RP",-1.69800583148189,-2.47378561044569,"Adrian Morejon",NA
"693","Paul Blackburn","NYM",-4.19334720394878,"14739",32776,"SP",4.41978805996897,-8.61313526391775,"Paul Blackburn",NA
"694","Drew Thorpe","CHW",-4.1985673837186,"31967",NA,NA,NA,NA,"Drew Thorpe",NA
"695","Dedniel Núñez","NYM",-4.20293721913634,"23055",NA,NA,NA,NA,NA,NA
"696","José Alvarado","PHI",-4.23121309978639,"17780",36063,"RP",-1.69800583148189,-2.53320726830449,"Jose Alvarado",163
"697","José Leclerc","ATH",-4.25491261958833,"14524",33926,"RP",-1.69800583148189,-2.55690678810643,"Jose Leclerc",178
"698","Joey Cantillo","CLE",-4.25670217404158,"23335",NA,NA,NA,NA,"Joey Cantillo",NA
"699","Chad Green","TOR",-4.29717565113656,"15552",33325,"RP",-1.69800583148189,-2.59916981965467,"Chad Green",NA
"700","David Bednar","PIT",-4.31133210643068,"19569",38303,"RP",-1.69800583148189,-2.61332627494879,"David Bednar",100
"701","José Buttó","NYM",-4.3168012801689,"23313",4905900,"SP",4.41978805996897,-8.73658934013786,"Jose Butto",NA
"702","José Buttó","NYM",-4.3168012801689,"23313",4905900,"RP",-1.69800583148189,-2.618795448687,"Jose Butto",NA
"703","Bubba Chandler","PIT",-4.33116219761997,"sa3017428",NA,NA,NA,NA,"Bubba Chandler",NA
"704","Manuel Rodríguez","TBR",-4.3349606544192,"20794",42363,NA,NA,NA,"Manuel Rodriguez",NA
"705","JoJo Romero","STL",-4.36007296084487,"19574",NA,NA,NA,NA,"JoJo Romero",NA
"706","Gregory Santos","SEA",-4.39995774819318,"21894",39682,"RP",-1.69800583148189,-2.70195191671128,"Gregory Santos",NA
"707","Paul Sewald","CLE",-4.50346635343768,"13892",35009,"RP",-1.69800583148189,-2.80546052195578,"Paul Sewald",116
"708","Aaron Bummer","ATL",-4.52269351617681,"16258",36131,"RP",-1.69800583148189,-2.82468768469491,"Aaron Bummer",NA
"709","Jack Leiter","TEX",-4.54939263942145,"30146",4622181,"SP",4.41978805996897,-8.96918069939042,"Jack Leiter",NA
"710","Jack Leiter","TEX",-4.54939263942145,"30146",4622181,"RP",-1.69800583148189,-2.85138680793956,"Jack Leiter",NA
"711","Matt Waldron","SDP",-4.56128998855214,"25550",4020158,"SP",4.41978805996897,-8.98107804852111,"Matt Waldron",415
"712","Pierce Johnson","ATL",-4.5695055900469,"13435",32777,"RP",-1.69800583148189,-2.87149975856501,"Pierce Johnson",NA
"713","Seranthony Domínguez","BAL",-4.57875467216915,"19249",37793,"RP",-1.69800583148189,-2.88074884068726,"Seranthony Dominguez",442
"714","Ian Hamilton","NYY",-4.6378845848031,"19261",41127,"RP",-1.69800583148189,-2.93987875332121,"Ian Hamilton",NA
"715","Beau Brieske","DET",-4.63878213427685,"26079",4917779,"SP",4.41978805996897,-9.05857019424582,"Beau Brieske",NA
"716","Beau Brieske","DET",-4.63878213427685,"26079",4917779,"RP",-1.69800583148189,-2.94077630279496,"Beau Brieske",NA
"717","Griffin Canning","NYM",-4.66853083072719,"19867",41065,"SP",4.41978805996897,-9.08831889069616,"Griffin Canning",283
"718","Mark Leiter Jr.","NYY",-4.67929346314592,"15551",36202,"RP",-1.69800583148189,-2.98128763166403,"Mark Leiter Jr.",NA
"719","Jared Koenig","MIL",-4.75336397628166,"27517",4995802,NA,NA,NA,"Jared Koenig",NA
"720","Danny Coulombe","MIN",-4.75414419390775,"13293",33638,NA,NA,NA,"Danny Coulombe",NA
"721","Andrew Nardi","MIA",-4.78906065521757,"25942",NA,NA,NA,NA,"Andrew Nardi",NA
"722","Ryan Thompson","ARI",-4.79926576779078,"16647",38628,"RP",-1.69800583148189,-3.10125993630888,"Ryan Thompson",NA
"723","Aaron Ashby","MIL",-4.86554452642972,"23550",41325,"RP",-1.69800583148189,-3.16753869494783,"Aaron Ashby",NA
"724","Tanner Banks","PHI",-4.86927459404439,"16990",NA,NA,NA,NA,"Tanner Banks",NA
"725","Garrett Cleavinger","TBR",-4.88223308134972,"17897",36429,"RP",-1.69800583148189,-3.18422724986783,"Garrett Cleavinger",NA
"726","Ryan Brasier","CHC",-4.88616088814499,"5615",30189,"RP",-1.69800583148189,-3.1881550566631,"Ryan Brasier",NA
"727","Erik Miller","SFG",-4.90422117948768,"26252",NA,NA,NA,NA,"Erik Miller",NA
"728","Alexis Díaz","CIN",-4.9140868116527,"21132",4905920,"RP",-1.69800583148189,-3.2160809801708,"Alexis Diaz",80
"729","Anthony Bender","MIA",-4.94977384895744,"19742",42171,"RP",-1.69800583148189,-3.25176801747555,"Anthony Bender",NA
"730","Tyson Miller","CHC",-4.98315470747762,"19976",NA,NA,NA,NA,NA,NA
"731","Jorge Alcala","MIN",-4.98316185916555,"19459",41031,NA,NA,NA,"Jorge Alcala",NA
"732","Michael Kopech","LAD",-5.03410016009209,"17282",33763,"RP",-1.69800583148189,-3.33609432861019,"Michael Kopech",NA
"733","Randy Vásquez","SDP",-5.06587463935401,"24719",4722847,"SP",4.41978805996897,-9.48566269932297,"Randy Vasquez",NA
"734","Reed Garrett","NYM",-5.08710511434156,"16866",NA,NA,NA,NA,"Reed Garrett",NA
"735","Yuki Matsui","SDP",-5.10404225170008,"33826",NA,NA,NA,NA,"Yuki Matsui",235
"736","Jose A. Ferrer","WSN",-5.1101435285735,"24017",5119607,"RP",-1.69800583148189,-3.41213769709161,"",NA
"737","Brock Stewart","MIN",-5.19198037616554,"16727",35997,NA,NA,NA,"Brock Stewart",NA
